"","views","comments","duration","languages","published_year","published_month","general_opinion","speaker_talks","speaker_pop","event","location","tags"
"1351",625454,31,996,25,2012,10,"positive",1,"not_popular","TED","Other","['art', 'museums']"
"1352",943919,46,390,33,2012,10,"positive",1,"not_popular","TEDGlobal","Other","['business', 'design', 'social media']"
"1353",1045703,62,1001,23,2012,10,"positive",4,"popular","TEDGlobal","Other","['Internet', 'art', 'computers', 'creativity', 'design', 'humor', 'leadership', 'technology']"
"1354",2352202,225,524,34,2012,10,"positive",1,"not_popular","TEDGlobal","Other","['activism', 'brain', 'comedy', 'culture', 'entertainment', 'evolution', 'humor', 'mental health', 'society']"
"1355",2106788,350,274,39,2012,10,"positive",1,"not_popular","TEDGlobal","Other","['collaboration', 'communication', 'engineering', 'presentation', 'science', 'speech', 'storytelling', 'teaching']"
"1356",725173,32,754,30,2012,10,"positive",1,"not_popular","TEDGlobal","Other","['art', 'biotech', 'collaboration', 'conservation', 'culture', 'exploration', 'history', 'painting', 'science', 'science and art', 'technology', 'visualizations']"
"1357",1495331,150,757,25,2012,10,"positive",1,"not_popular","TEDGlobal","Other","['business', 'creativity', 'education', 'failure', 'productivity', 'success', 'technology']"
"1358",539219,92,985,19,2012,10,"neutral",1,"not_popular","TEDGlobal","Other","['health', 'health care', 'medical research', 'open-source']"
"1359",1272319,119,925,28,2012,10,"positive",1,"not_popular","TEDGlobal","Other","['bees', 'biology', 'brain', 'children', 'cognitive science', 'collaboration', 'curiosity', 'decision-making', 'insects', 'intelligence', 'memory', 'mind', 'neuroscience', 'science', 'youth']"
"1360",932024,127,1137,26,2012,10,"neutral",1,"not_popular","TEDGlobal","Other","['corruption', 'culture', 'democracy', 'journalism', 'news', 'politics']"
"1361",695153,111,265,30,2012,10,"neutral",1,"not_popular","TEDGlobal","Other","['Internet', 'computers', 'interface design', 'online video', 'software', 'technology', 'web']"
"1362",813261,115,1023,22,2012,10,"neutral",1,"not_popular","TEDGlobal","Other","['business', 'economics', 'global issues', 'social change', 'social media']"
"1363",692434,102,842,26,2012,10,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'brain', 'choice', 'cognitive science', 'history', 'mind', 'morality', 'politics', 'psychology', 'science', 'sex', 'smell', 'sociology']"
"1364",720465,141,917,27,2012,10,"positive",1,"not_popular","TEDx","Other","['TEDx', 'children', 'culture', 'poetry', 'spoken word']"
"1365",1171568,151,539,28,2012,10,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'architecture', 'art', 'climate change', 'design', 'invention', 'materials', 'sustainability', 'technology']"
"1366",1965808,109,395,37,2012,10,"positive",7,"very_popular","TEDGlobal","Other","['illusion', 'magic', 'technology']"
"1367",852344,361,821,30,2012,10,"neutral",3,"popular","TEDx","Other","['TEDx', 'corruption', 'democracy', 'global issues', 'government', 'politics', 'society', 'state-building']"
"1368",488481,58,866,26,2012,10,"neutral",1,"not_popular","TEDGlobal","Other","['data', 'economics', 'global development', 'global issues', 'open-source']"
"1369",472121,79,985,24,2012,10,"neutral",1,"not_popular","TEDx","Dublin","['DNA', 'TEDx', 'aging', 'animals', 'biodiversity', 'biology', 'biomimicry', 'disability', 'disease', 'ecology', 'environment', 'evolution', 'genetics', 'hearing', 'insects', 'science', 'sight']"
"1370",714578,77,1001,31,2012,11,"positive",1,"not_popular","TEDx","Toronto","['TEDx', 'culture', 'men', 'philanthropy']"
"1371",1123786,169,320,38,2012,11,"positive",1,"not_popular","Other","London","['Autism spectrum disorder', 'brain', 'culture', 'mental health']"
"1372",2723934,300,616,33,2012,11,"neutral",1,"not_popular","TEDx","Cambridge","['TEDx', 'brain', 'happiness', 'psychology', 'software']"
"1373",485501,105,299,31,2012,11,"neutral",1,"not_popular","TEDx","SanDiego","['PTSD', 'TEDx', 'disaster relief', 'global issues', 'military', 'natural disaster', 'suicide']"
"1374",1022799,44,726,24,2012,11,"positive",1,"not_popular","TEDx","Maui","['TEDx', 'bees', 'nature', 'photography']"
"1375",803292,69,641,29,2012,11,"neutral",1,"not_popular","Other","London","['activism', 'children', 'culture', 'family', 'parenting', 'psychology', 'social change', 'sociology', 'youth']"
"1376",1198585,107,1111,24,2012,11,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'communication', 'technology']"
"1377",1776779,76,1040,26,2012,11,"positive",1,"not_popular","TED","Other","['art', 'creativity', 'entertainment', 'photography']"
"1378",1115222,170,561,25,2012,11,"positive",1,"not_popular","Other","Bangalore","['global issues', 'innovation', 'invention', 'public health', 'women']"
"1379",1909462,197,292,38,2012,11,"positive",1,"not_popular","Other","NewYork","['communication', 'culture']"
"1380",766305,82,393,35,2012,11,"positive",1,"not_popular","Other","Other","['TEDYouth', 'art', 'design', 'engineering', 'innovation', 'invention', 'play', 'toy', 'youth']"
"1381",674288,41,546,27,2012,11,"positive",1,"not_popular","TEDGlobal","Other","['community', 'performance art', 'theater']"
"1382",4682458,309,1077,28,2012,11,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'brain', 'education', 'gaming']"
"1383",1004016,136,674,26,2012,11,"neutral",1,"not_popular","TEDx","Boston","['TEDx', 'culture', 'design', 'disability', 'engineering', 'innovation', 'invention', 'physics', 'poverty', 'product design']"
"1384",1798001,87,302,33,2012,11,"positive",3,"popular","Other","NewYork","['children', 'entertainment', 'live music', 'performance', 'wunderkind', 'youth']"
"1385",3658158,667,587,38,2012,11,"positive",4,"popular","TEDx","Other","['TEDx', 'biodiversity', 'biology', 'compassion', 'culture', 'photography']"
"1386",4922118,782,380,44,2012,11,"positive",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'art', 'cities', 'community', 'death', 'public spaces']"
"1387",2829484,329,1029,35,2012,11,"positive",1,"not_popular","TEDx","Other","['TEDx', 'business', 'global development', 'global issues']"
"1388",1194938,221,507,33,2012,11,"neutral",1,"not_popular","TEDx","Helvetia","['cars', 'transportation']"
"1389",1367089,342,1137,31,2012,11,"positive",1,"not_popular","TEDx","Other","['Human body', 'TEDx', 'body language', 'health', 'health care', 'identity', 'storytelling']"
"1390",926948,74,401,33,2012,11,"neutral",1,"not_popular","Other","Nairobi","['Africa', 'Egypt', 'adventure', 'animals', 'bacteria', 'biodiversity', 'biology', 'birds', 'conservation', 'ecology', 'environment', 'history', 'nature', 'pollution', 'science', 'wind energy']"
"1391",2324212,183,172,48,2012,11,"positive",1,"not_popular","TEDGlobal","Other","['culture', 'design', 'humor', 'product design', 'technology']"
"1392",660569,238,991,23,2012,12,"neutral",1,"not_popular","TEDx","Georgetown","['Egypt', 'TEDx', 'culture', 'faith', 'global issues', 'politics', 'religion', 'terrorism', 'war']"
"1393",1594495,129,313,34,2012,12,"positive",1,"not_popular","Other","Johannesburg","['Africa', 'business', 'entrepreneur', 'global development', 'innovation', 'invention', 'water']"
"1394",1233545,102,300,32,2012,12,"neutral",1,"not_popular","Other","NewYork","['business', 'prison']"
"1395",1063880,145,379,31,2012,12,"neutral",3,"popular","TEDGlobal","Other","['TED Fellows', 'biology', 'biotech', 'cancer', 'disease', 'engineering', 'health', 'health care', 'illness', 'innovation', 'medical research', 'medicine', 'molecular biology', 'pharmaceuticals', 'physiology', 'science', 'synthetic biology', 'technology']"
"1396",1120276,84,535,23,2012,12,"positive",1,"not_popular","Other","Other","['TEDYouth', 'performance', 'poetry', 'spoken word']"
"1397",389194,94,676,24,2012,12,"neutral",1,"not_popular","TEDx","Zurich","['AIDS', 'Bioethics', 'HIV', 'TEDx', 'activism', 'business', 'collaboration', 'disease', 'health', 'health care', 'history', 'illness', 'invention', 'medical research', 'medicine', 'morality', 'open-source', 'pandemic', 'pharmaceuticals', 'public health', 'science', 'social change', 'society']"
"1398",1229150,107,809,25,2012,12,"neutral",1,"not_popular","Other","London","['Internet', 'culture', 'journalism', 'online video']"
"1399",8105311,200,431,30,2012,12,"positive",3,"popular","TEDx","Other","['Middle East', 'TEDx', 'comedy', 'culture', 'entertainment', 'humor', 'performance']"
"1400",1003863,72,1028,23,2012,12,"positive",1,"not_popular","TEDx","Other","['TEDx', 'animals', 'biodiversity', 'biology', 'ecology', 'insects', 'science', 'sight']"
"1401",1778739,112,637,33,2012,12,"positive",4,"popular","Other","London","['culture', 'extreme sports', 'personal growth', 'potential', 'sports', 'travel']"
"1402",917877,82,744,24,2012,12,"neutral",3,"popular","TEDGlobal","Other","['business', 'collaboration', 'consumerism', 'transportation', 'women in business']"
"1403",1200277,183,678,28,2012,12,"neutral",1,"not_popular","Other","London","['Bioethics', 'advertising', 'behavioral economics', 'brain', 'cognitive science', 'consumerism', 'decision-making', 'health', 'journalism', 'marketing', 'media', 'medical research', 'mental health', 'mind', 'neuroscience', 'science', 'shopping']"
"1404",1405909,75,218,45,2012,12,"positive",1,"not_popular","TED","Other","['children', 'parenting', 'photography']"
"1405",783528,215,1188,20,2012,12,"neutral",1,"not_popular","Other","NewYork","['economics', 'global issues', 'politics']"
"1406",2033797,810,897,33,2012,12,"positive",1,"not_popular","TEDx","Jaffa","['Iran', 'Middle East', 'TEDx', 'design', 'global issues', 'peace']"
"1407",1951290,200,690,30,2013,1,"positive",1,"not_popular","TEDGlobal","Other","['creativity', 'death', 'entertainment', 'fear', 'storytelling']"
"1408",943968,311,837,26,2013,1,"neutral",1,"not_popular","Other","London","['DNA', 'animals', 'biomimicry', 'biotech', 'disease', 'ecology', 'engineering', 'genetics', 'global issues', 'health', 'illness', 'innovation', 'insects', 'pandemic', 'public health', 'science', 'synthetic biology', 'technology']"
"1409",724773,56,414,28,2013,1,"neutral",1,"not_popular","TED","Other","['animation', 'film', 'history']"
"1410",606994,226,1201,23,2013,1,"neutral",4,"popular","Other","NewYork","['global issues', 'politics', 'psychology', 'society']"
"1411",2052286,197,578,31,2013,1,"positive",1,"not_popular","TEDx","Other","['TEDx', 'art', 'disability', 'oceans', 'performance art']"
"1412",879676,134,1128,26,2013,1,"positive",3,"popular","TEDx","Other","['TEDx', 'art', 'books', 'children', 'design', 'storytelling', 'writing']"
"1413",478878,54,670,26,2013,1,"neutral",1,"not_popular","TEDx","Other","['AIDS', 'TEDx', 'global issues', 'health care', 'medicine', 'pharmaceuticals']"
"1414",8033595,366,564,39,2013,1,"positive",1,"not_popular","Other","London","['Buddhism', 'body language', 'culture', 'happiness', 'health', 'meditation', 'mindfulness', 'productivity', 'success', 'work']"
"1415",815594,127,528,33,2013,1,"positive",1,"not_popular","TEDx","Other","['TEDx', 'activism', 'children', 'dance', 'parenting', 'social change', 'women', 'youth']"
"1416",1164723,169,608,26,2013,1,"neutral",1,"not_popular","TEDGlobal","Other","['Bioethics', 'DNA', 'art', 'biology', 'biotech', 'code', 'collaboration', 'community', 'crowdsourcing', 'engineering', 'entrepreneur', 'future', 'genetics', 'innovation', 'invention', 'journalism', 'media', 'microbiology', 'molecular biology', 'open-source', 'science', 'science and art', 'synthetic biology', 'technology']"
"1417",19787465,846,577,43,2013,1,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'beauty', 'culture', 'fashion', 'photography']"
"1418",1042284,93,779,25,2013,1,"neutral",1,"not_popular","TEDx","Glasgow","['TEDx', 'biology', 'chemistry', 'disease', 'environment', 'health', 'health care', 'heart health', 'illness', 'medical research', 'medicine', 'molecular biology', 'physiology', 'science']"
"1419",4146987,659,773,37,2013,1,"positive",1,"not_popular","TEDx","BeaconStreet","['TEDx', 'culture', 'film', 'identity', 'men', 'movies', 'parenting']"
"1420",939074,120,713,32,2013,1,"neutral",1,"not_popular","TEDx","Other","['PTSD', 'Syria', 'TEDx', 'global issues', 'journalism', 'war']"
"1421",1485801,818,1066,28,2013,1,"positive",1,"not_popular","TEDx","Other","['TEDx', 'children', 'culture', 'education', 'parenting', 'student', 'teaching', 'youth']"
"1422",497489,73,701,27,2013,1,"neutral",1,"not_popular","TEDx","BeaconStreet","['Surgery', 'TEDx', 'health care', 'medicine', 'technology']"
"1423",3846779,800,959,40,2013,1,"neutral",1,"not_popular","TEDx","Other","['culture', 'global issues', 'love', 'relationships', 'violence', 'women']"
"1424",1058852,144,740,24,2013,1,"neutral",1,"not_popular","Other","London","['business', 'global issues', 'technology', 'work']"
"1425",1725064,143,1008,28,2013,1,"positive",1,"not_popular","TEDx","BeaconStreet","['Internet', 'TEDx', 'children', 'code', 'computers', 'education', 'parenting', 'technology', 'youth']"
"1426",2679698,411,1098,34,2013,1,"positive",1,"not_popular","TEDx","Other","['Gender equality', 'Gender spectrum', 'LGBT', 'TEDx', 'Transgender', 'United States', 'gender', 'identity', 'inequality', 'photography', 'relationships']"
"1427",1412688,103,526,37,2013,1,"neutral",1,"not_popular","TEDx","Other","['Middle East', 'TEDx', 'agriculture', 'cities', 'food', 'infrastructure', 'technology', 'water']"
"1428",828203,229,208,13,2013,2,"positive",1,"not_popular","Other","Other","['children', 'comedy', 'humor']"
"1429",525297,93,588,28,2013,2,"neutral",1,"not_popular","TEDx","Other","['compassion', 'democracy', 'global issues', 'politics', 'women']"
"1430",1489438,312,680,32,2013,2,"positive",1,"not_popular","TEDx","BeaconStreet","['DNA', 'TEDx', 'bacteria', 'biology', 'children', 'education', 'genetics', 'marketing', 'microbiology', 'physiology', 'psychology', 'science', 'storytelling']"
"1431",1666552,249,482,36,2013,2,"positive",1,"not_popular","TED","Other","['art', 'film', 'life', 'memory', 'online video']"
"1432",987709,210,186,41,2013,2,"positive",3,"popular","TEDGlobal","Other","['3d printing', 'biology', 'biotech', 'chemistry', 'engineering', 'future', 'health care', 'innovation', 'invention', 'manufacturing', 'medical research', 'medicine', 'molecular biology', 'pharmaceuticals', 'product design', 'science', 'software', 'synthetic biology', 'technology']"
"1433",595537,99,942,29,2013,2,"positive",1,"not_popular","TEDx","Thessaloniki","['Europe', 'TEDx', 'art', 'cities', 'community', 'global issues', 'government', 'urban planning']"
"1434",932561,166,576,45,2013,2,"positive",1,"not_popular","TEDx","Other","['TEDx', 'education', 'feminism', 'global issues', 'women']"
"1435",984382,122,410,32,2013,2,"neutral",1,"not_popular","TEDx","Delft","['TEDx', 'demo', 'design', 'engineering', 'industrial design', 'infrastructure', 'innovation', 'invention', 'materials', 'science', 'technology', 'urban planning']"
"1436",2533881,301,850,31,2013,2,"neutral",1,"not_popular","TEDx","Zurich","['TEDx', 'business', 'complexity', 'data', 'economics', 'global issues', 'inequality']"
"1437",10524043,473,1150,35,2013,2,"positive",3,"popular","Other","NewYork","['culture', 'love', 'relationships', 'sex']"
"1438",1841716,158,1017,24,2013,2,"positive",1,"not_popular","TEDx","Seoul","['TEDx', 'art', 'creativity', 'spoken word', 'writing']"
"1439",1229865,206,895,32,2013,2,"positive",3,"popular","Other","Other","['Bioethics', 'biotech', 'brain', 'cognitive science', 'cyborg', 'design', 'disability', 'engineering', 'exoskeleton', 'innovation', 'invention', 'mind', 'monkeys', 'neuroscience', 'primates', 'programming', 'prosthetics', 'robots', 'science', 'technology']"
"1440",1642461,342,733,32,2013,2,"neutral",1,"not_popular","TEDGlobal","Other","['behavioral economics', 'business', 'data', 'economics', 'language']"
"1441",824898,162,1089,30,2013,2,"neutral",1,"not_popular","TEDx","Spain","['TEDx', 'corruption', 'crime', 'economics', 'government', 'protests']"
